tweet_id,created_at,text,favorties,retweets
1242093641759416321,2020-03-23 14:19:35,@DAJohnson1978 🙃 We love it either way 🙃 Thanks for repping the program!,0,0
1242093076904108034,2020-03-23 14:17:21,@Jiff_Lemon You've got all of the fancy Nutanix stuff! 😀,0,0
1241160715232112640,2020-03-21 00:32:28,Want another way to stay connected? We got your back! For the latest news and updates on #NUG news join our officia… https://t.co/Axv4u33ANf,3,1
1241069204167487488,2020-03-20 18:28:50,Words of wisdom from our #Malaysia #NCUG Champ @ehhtesham 👌 https://t.co/pt3BJQ48yY,2,0
1240768627478892544,2020-03-19 22:34:27,Who’s down w #AHV...everrrybodddy https://t.co/UZ1POs59z5,4,0
1240637142017232899,2020-03-19 13:51:59,@AfeshatAl Love your swag and your home office! Thanks for sharing 🥰,1,0
1240636588805238784,2020-03-19 13:49:47,@Thorenx Stocked with swag and ready to go! Thanks for sharing!,0,0
1240636271141289987,2020-03-19 13:48:31,@seanbolden @nutanix Step 3. Make everyone on jealous with your awesome thermos😎,1,0
1240635714162827267,2020-03-19 13:46:18,"@Joshua_Lukes Oh, definitely-phone soap for the win! 📱🧼🏆",0,0
1240635334267985920,2020-03-19 13:44:48,@LFreixas Send us a DM-we'd love to hook you up with your first piece!,0,0
1240381908372066305,2020-03-18 20:57:46,@fampro Nice! And we agree...you can never have too much swag! #weloveswag,0,0
1240283560910692352,2020-03-18 14:26:58,"@HeeranRathod @nutanix Hey, can't go wrong with the basics! A trusty pen and Prism sound like a solid #workfromhome survival kit 😉",1,0
1240282638520328192,2020-03-18 14:23:19,@ThatFridgeGuy Like where your head is at! https://t.co/VLmvAjCnTO,1,0
